,0,1,2,3,4,5
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second16_frame501.jpg,2.598825118082383e-309,1.789562719364455e-309,6.80169910831972e-309,1.0,2.08606189423885e-309,2.412366267856283e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second16_frame509.jpg,0.013046518629877662,0.008898741524544214,0.03276862931983411,0.8971665231906729,0.010346339572369249,0.012182920383528278
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second17_frame524.jpg,2.605130174276137e-309,1.768787438901487e-309,6.505955206141865e-309,1.0,2.0599084739379e-309,2.41528951589398e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second17_frame531.jpg,2.611412635445546e-309,1.774549142116e-309,6.53127026049279e-309,1.0,2.067708549741105e-309,2.433602341480044e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second17_frame539.jpg,2.620524014250366e-309,1.77334874268843e-309,6.46678452925214e-309,1.0,2.06563207634067e-309,2.43893929097244e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second18_frame547.jpg,2.61232028053746e-309,1.76288306392407e-309,6.392947823201376e-309,1.0,2.051557505726206e-309,2.41758523775343e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second18_frame554.jpg,2.614676577184203e-309,1.762142373479543e-309,6.36750915462952e-309,1.0,2.05046170001721e-309,2.419327650270365e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second18_frame561.jpg,2.58583893859317e-309,1.76473798886548e-309,6.547538387144564e-309,1.0,2.055223660523126e-309,2.375568085860135e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second18_frame569.jpg,2.60605533311501e-309,1.75610546509746e-309,6.35002152030313e-309,1.0,2.04449993641795e-309,2.40554031338975e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second19_frame577.jpg,2.598619786260905e-309,1.77209723106037e-309,6.5940681142569e-309,1.0,2.06592514546288e-309,2.40775214369461e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second19_frame584.jpg,2.608997421961555e-309,1.782656803332365e-309,6.6746053425407e-309,1.0,2.07919963932496e-309,2.419232440682017e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second19_frame591.jpg,2.58745078083262e-309,1.770070869147496e-309,6.630526889255036e-309,1.0,2.06286713801411e-309,2.410894132027115e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second19_frame599.jpg,2.611725131410776e-309,1.753772416986846e-309,6.284638611613043e-309,1.0,2.0405096488246e-309,2.418343252398606e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second1_frame37.jpg,2.44584487963886e-309,1.77434597328819e-309,7.88685691354751e-309,1.0,2.107924697438597e-309,2.322454118526725e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second1_frame44.jpg,0.03708066958387241,0.025413350796413645,0.03411043578525963,0.03995378281985086,0.031438207060736745,0.03302939833804633
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second1_frame51.jpg,2.51486497576326e-309,1.79544895239707e-309,7.69523633333225e-309,1.0,2.116256835167115e-309,2.39449480922511e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second1_frame59.jpg,2.505828943646033e-309,1.78658447238596e-309,7.641431287427784e-309,1.0,2.110144362024005e-309,2.379935540966683e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second13_frame397.jpg,2.412333723739746e-309,1.73579974253213e-309,7.28989367449051e-309,1.0,2.063951060650826e-309,2.255879387520273e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second17_frame517.jpg,2.60131143905056e-309,1.772174996910893e-309,6.57951123041586e-309,1.0,2.065392079922703e-309,2.417413759562835e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second20_frame607.jpg,0.9047932423865004,0.011053632379891584,0.008683840471707597,0.009807962540783229,0.011055643131094372,0.008672218374614741
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second24_frame727.jpg,0.05577253927760724,0.0320458660262025,0.037243117661897196,0.04184052112413275,0.04627109921445529,0.04068250712328286
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second28_frame847.jpg,1.0,2.32639614072025e-309,2.18750971592297e-309,2.595409632182953e-309,2.423311292243173e-309,2.284766355272463e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second31_frame937.jpg,0.8969724066828321,0.014263560825183944,0.01417851343713479,0.01719443370683819,0.015021661809163492,0.014944121951599132
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second35_frame1057.jpg,0.004665489004104693,0.9290493487243245,0.004014409778295644,0.003516952030176373,0.005601693910747487,0.0034667901734611512
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second39_frame1177.jpg,2.309316835463736e-309,1.0,1.911784927650347e-309,1.6937482292072e-309,2.636368926186977e-309,1.69971502681307e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second42_frame1267.jpg,2.340171746652007e-309,1.0,1.86207567512146e-309,1.664857640794e-309,2.57762588963077e-309,1.66724970769398e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second4_frame127.jpg,2.13193810055524e-309,2.039222976301964e-309,1.0,6.91265222533492e-309,2.48924891865831e-309,2.51752982377016e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second53_frame1597.jpg,0.005088190663069076,0.006231867561673959,0.0048273457211495735,0.004275341295638478,0.9392099901002388,0.005521952658568858
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second57_frame1717.jpg,2.28213103076499e-309,2.62944404828455e-309,2.336810168703455e-309,2.050253489740173e-309,1.0,2.762662888973095e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second60_frame1807.jpg,0.013373185498630763,0.015057301044838512,0.013901102918373922,0.01210084897549581,0.8237538827139455,0.01715633593992511
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second64_frame1927.jpg,0.03373550707116893,0.03669703784358895,0.03902320362035835,0.0330525859603832,0.5798473183241599,0.05019887387599193
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second6_frame187.jpg,2.119099419591007e-309,1.96694320165976e-309,1.0,7.506311119206746e-309,2.44310925503031e-309,2.498660472116875e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second73_frame2197.jpg,2.257259135180957e-309,1.607207252902037e-309,2.45848838032376e-309,2.40359560134778e-309,2.42083390835807e-309,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second77_frame2317.jpg,2.197744591241194e-309,1.587800985145614e-309,2.38750188374442e-309,2.321978950146485e-309,2.3282467160996e-309,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second80_frame2407.jpg,0.03322592837302271,0.028011543080123907,0.039151368879865256,0.0347028866945211,0.046276652375023916,0.8186316205974431
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second84_frame2527.jpg,2.06888711817851e-309,1.699428054879575e-309,2.42886294299981e-309,2.16704945764875e-309,2.74239030082748e-309,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second88_frame2647.jpg,2.084370977200583e-309,1.73983338520625e-309,2.454653062033727e-309,2.16453058806797e-309,2.945464387843457e-309,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second91_frame2737.jpg,0.032478342570902374,0.02753397415697054,0.038456681211659884,0.034359864861133765,0.04440831626171259,0.6940704563896604
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second95_frame2857.jpg,1.965651741715273e-309,1.74495381441332e-309,2.26453731200545e-309,2.02721304795087e-309,2.710793802934107e-309,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second20_frame614.jpg,0.9836515088723691,0.0028296076999401593,0.0022341386123690917,0.002526263203442602,0.0028251422294456614,0.0022336864767168577
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second20_frame621.jpg,0.9818601730819458,0.0033787735087437458,0.0026677961234838426,0.0030162412063907858,0.0033751323152454086,0.0026677947859822383
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second20_frame629.jpg,0.9651401673091385,0.004155042358628235,0.003277105111722023,0.003705381904274502,0.004147795038514848,0.0032733460992985207
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second21_frame637.jpg,1.0,2.480074525246543e-309,1.966786093033854e-309,2.228100139220907e-309,2.465605121219305e-309,1.96593980459126e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second21_frame644.jpg,1.0,2.484378904834236e-309,1.96692761225295e-309,2.226264338460434e-309,2.471849298491897e-309,1.96946383526244e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second21_frame651.jpg,1.0,2.476055943471907e-309,1.96332913949187e-309,2.224632770706405e-309,2.462431775238033e-309,1.959664629216485e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second21_frame659.jpg,1.0,2.477463870843286e-309,1.959315252209883e-309,2.217584686769236e-309,2.46958821013175e-309,1.957265245264353e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second22_frame667.jpg,1.0,2.471959433323396e-309,1.984553029093366e-309,2.256945616850177e-309,2.453517207406886e-309,1.98522722904244e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second22_frame674.jpg,1.0,2.49589924026234e-309,1.987957243131847e-309,2.24842097965787e-309,2.500766338679703e-309,1.998308680676744e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second22_frame681.jpg,1.0,2.484469921122014e-309,1.97913635637437e-309,2.24229113516228e-309,2.47895987660878e-309,1.984455800866993e-309
